날짜,시간,타입,대분류,소분류,내용,금액,화폐,결제수단,메모
2025-12-16,07:46,지출,온라인쇼핑,서비스구독,ALIPAY CONNECT PTE. LTD,-297500,KRW,카카오페이 간편결제,
2025-12-15,19:29,이체,이체,미분류,이홍규,-5000,KRW,신한 주거래 우대통장(S-lite),
2025-12-15,19:00,이체,저축,미분류,THIDA TUN,5000000,KRW,신한 주거래 우대통장(S-lite),
2025-12-15,18:33,지출,금융,이자/대출,한국장학재단,-58510,KRW,신한 주거래 우대통장(S-lite),
2025-12-15,14:24,지출,여행/숙박,해외결제,외화사신금액,-7370350,KRW,저축예금,
2025-12-15,07:04,지출,주거/통신,인터넷,LGU+84273357,-9900,KRW,신한 주거래 우대통장(S-lite),
2025-12-15,07:04,지출,주거/통신,인터넷,LGU+77651357,-33900,KRW,신한 주거래 우대통장(S-lite),
2025-12-14,18:01,지출,문화/여가,테마파크,주식회사 아틀란티스코리아,-2500,KRW,Air One (에어원) 스카이패스,
2025-12-14,17:45,지출,온라인쇼핑,인터넷쇼핑,당근페이,-500000,KRW,Air One (에어원) 스카이패스,
2025-12-14,17:40,지출,문화/여가,테마파크,주식회사 아틀란티스코리아,-28800,KRW,Air One (에어원) 스카이패스,
2025-12-14,15:48,지출,자녀/육아,놀이/체험,송도 아틀란티스 키즈 테마파크,-5600,KRW,네이버페이 간편결제(머니),
2025-12-14,15:48,지출,자녀/육아,놀이/체험,송도 아틀란티스 키즈 테마파크,-25100,KRW,네이버페이 간편결제,
2025-12-13,18:47,지출,온라인쇼핑,홈쇼핑,주식회사 코리아성지,-27100,KRW,Air One (에어원) 스카이패스,
2025-12-13,18:14,지출,생활,가구/가전,한샘,-871830,KRW,Air One (에어원) 스카이패스,
2025-12-13,12:29,지출,자동차,주차,스마트로-세외수입(비인증),-1300,KRW,Air One (에어원) 스카이패스,
2025-12-13,12:21,지출,식비,한식,우럼마왕만두,-6000,KRW,Air One (에어원) 스카이패스,
2025-12-12,19:52,지출,문화/여가,음악,진성,-103000,KRW,Air One (에어원) 스카이패스,
2025-12-12,09:32,지출,온라인쇼핑,앱스토어,구글플레이,-29000,KRW,Air One (에어원) 스카이패스,
2025-12-12,08:22,지출,금융,세금/과태료,(사단법인)금융결제원,-225080,KRW,카카오페이 간편결제,
2025-12-11,09:09,지출,여행/숙박,해외결제,외화사신금액,-7340300,KRW,저축예금,
2025-12-11,08:59,지출,주거/통신,인터넷,KT유선상품자동납부,-36300,KRW,KT DC Plus KB국민카드,
2025-12-10,18:34,지출,금융,이자/대출,한국장학재단,-60382,KRW,신한 주거래 우대통장(S-lite),
2025-12-10,15:37,지출,생활,가구/가전,퍼시스브랜드스토어,-9460,KRW,네이버페이 간편결제(포인트),
2025-12-10,15:37,지출,생활,가구/가전,퍼시스브랜드스토어,-179740,KRW,네이버페이 간편결제,
2025-12-10,08:11,지출,온라인쇼핑,인터넷쇼핑,주식회사 카카오,-17700,KRW,카카오페이 간편결제,
2025-12-10,07:00,지출,주거/통신,미분류,인천가스2512,-64240,KRW,신한 주거래 우대통장(S-lite),
2025-12-10,01:06,지출,온라인쇼핑,결제/충전,ALIPAY CONNECT PTE. LTD,-75300,KRW,카카오페이 간편결제,
2025-12-09,18:56,지출,교통,대중교통,(주)이비카드,-30000,KRW,카카오페이 간편결제,
2025-12-09,11:07,지출,뷰티/미용,헤어샵,하르르헤어,-87,KRW,네이버페이 간편결제(포인트),
2025-12-09,11:07,지출,뷰티/미용,헤어샵,하르르헤어,-8913,KRW,네이버페이 간편결제,
2025-12-09,09:45,지출,식비,식재료,씨제이프레시웨이주식회사,-9500,KRW,Air One (에어원) 스카이패스,
2025-12-09,08:18,지출,주거/통신,휴대폰,LG  U+통신요금  자동이체,-26900,KRW,Air One (에어원) 스카이패스,
2025-12-09,06:48,지출,자동차,통행료,서울터널,-2700,KRW,HYUNDAI BLUE members Family M2 Edition2(현대자동차_하이패스),
2025-12-08,19:28,지출,식비,한식,분식 봄,-2000,KRW,Air One (에어원) 스카이패스,
2025-12-08,18:25,지출,금융,이자/대출,한국장학재단,-59931,KRW,신한 주거래 우대통장(S-lite),
2025-12-08,18:25,지출,금융,이자/대출,한국장학재단,-69340,KRW,신한 주거래 우대통장(S-lite),
2025-12-08,15:10,이체,저축,미분류,THIDA TUN,8200000,KRW,신한 주거래 우대통장(S-lite),
2025-12-08,15:09,이체,저축,미분류,THIDA TUN,9000000,KRW,신한 주거래 우대통장(S-lite),
2025-12-08,15:07,이체,저축,미분류,THIDA TUN,5000000,KRW,신한 주거래 우대통장(S-lite),
2025-12-07,19:55,지출,온라인쇼핑,홈쇼핑,주식회사 코리아성지,-1000,KRW,Air One (에어원) 스카이패스,
2025-12-07,14:55,지출,온라인쇼핑,서비스구독,나이스정보통신 주식회사,-9900,KRW,카카오페이 간편결제,
2025-12-07,11:26,지출,여행/숙박,숙박비,(주)호텔신라,-193500,KRW,Air One (에어원) 스카이패스,
2025-12-07,11:26,지출,여행/숙박,숙박비,(주)호텔신라,200000,KRW,Air One (에어원) 스카이패스,
2025-12-07,07:47,수입,용돈,미분류,(250907~251206),0,KRW,저축예금,
2025-12-06,15:47,지출,여행/숙박,숙박비,(주)호텔신라,-200000,KRW,Air One (에어원) 스카이패스,
2025-12-06,10:23,지출,의료/건강,약국,봄약국,-248000,KRW,Air One (에어원) 스카이패스,
2025-12-06,10:03,지출,의료/건강,내과/가정의학,서울아산가정의학과의원,-20000,KRW,Air One (에어원) 스카이패스,
2025-12-06,01:36,지출,금융,이자/대출,한도대출이자,-225923,KRW,저축예금,
2025-12-04,09:16,지출,여행/숙박,해외결제,외화사신금액,-7346300,KRW,저축예금,
2025-12-03,20:30,지출,식비,식재료,과일야채,-1000,KRW,Air One (에어원) 스카이패스,
2025-12-03,08:15,지출,식비,식재료,씨제이프레시웨이주식회사,-6500,KRW,Air One (에어원) 스카이패스,
2025-12-02,12:11,지출,카페/간식,커피/음료,유틸리티 커피 로스터스,-19000,KRW,Air One (에어원) 스카이패스,
2025-12-02,11:38,지출,카페/간식,디저트/떡,혜민당,-38000,KRW,Air One (에어원) 스카이패스,
2025-12-02,09:08,지출,자동차,통행료,한국도로공사,-900,KRW,HYUNDAI BLUE members Family M2 Edition2(현대자동차_하이패스),
2025-12-02,09:08,지출,자동차,통행료,제이경인연결고속도로주식회사,-2400,KRW,HYUNDAI BLUE members Family M2 Edition2(현대자동차_하이패스),
2025-12-02,09:05,지출,식비,식재료,씨제이프레시웨이주식회사,-4500,KRW,Air One (에어원) 스카이패스,
2025-12-01,08:43,이체,현금,미분류,004.송영애,-800000,KRW,신한 주거래 우대통장(S-lite),
2025-12-01,05:56,지출,온라인쇼핑,결제/충전,대표(일반),-550,KRW,Air One (에어원) 스카이패스,
2025-12-01,05:08,지출,주거/통신,휴대폰,자동결제2_다날1,-1890,KRW,Air One (에어원) 스카이패스,
2025-11-30,14:02,지출,패션/쇼핑,아울렛/몰,롯데쇼핑(주) 프리미엄아울렛 의왕점,-5000,KRW,Air One (에어원) 스카이패스,
2025-11-30,10:13,이체,이체,미분류,카카오페이,-50000,KRW,신한 주거래 우대통장(S-lite),
2025-11-30,00:00,지출,자동차,통행료,한국도로공사,-900,KRW,Air One (에어원) 스카이패스,
2025-11-29,14:47,지출,금융,카드,NICE결제대행,-1000,KRW,Air One (에어원) 스카이패스,
2025-11-28,19:49,지출,뷰티/미용,헤어샵,하르르,-9000,KRW,Air One (에어원) 스카이패스,
2025-11-28,11:13,지출,여행/숙박,해외결제,외화사신금액,-7335800,KRW,저축예금,
2025-11-28,03:32,수입,급여,미분류,급여,3276380,KRW,신한 주거래 우대통장(S-lite),
2025-11-27,20:05,지출,온라인쇼핑,인터넷쇼핑,당근페이,-500000,KRW,Air One (에어원) 스카이패스,
2025-11-27,19:04,지출,온라인쇼핑,인터넷쇼핑,주식회사 카카오,-14100,KRW,카카오페이 간편결제,
2025-11-27,18:57,이체,이체,미분류,이용순,500000,KRW,신한 주거래 우대통장(S-lite),
2025-11-27,18:39,이체,이체,미분류,이용순,-500000,KRW,신한 주거래 우대통장(S-lite),
2025-11-27,15:55,지출,여행/숙박,해외결제,외화사신금액,-7338300,KRW,저축예금,
2025-11-27,11:57,지출,문화/여가,도서,2층 라이브러리(2F Library),-7300,KRW,Air One (에어원) 스카이패스,
2025-11-27,09:27,수입,사업수입,미분류,신한카드환불,1269748,KRW,신한 주거래 우대통장(S-lite),
2025-11-27,06:00,지출,여행/숙박,항공권,311234455656,-48988,KRW,신한 주거래 우대통장(S-lite),
2025-11-26,19:19,이체,카드대금,미분류,KB카드출금,-484980,KRW,신한 주거래 우대통장(S-lite),
2025-11-26,19:19,이체,카드대금,미분류,KB카드출금,-70000,KRW,신한 주거래 우대통장(S-lite),
2025-11-26,19:13,이체,카드대금,미분류,신한카드,-3725145,KRW,신한 주거래 우대통장(S-lite),
2025-11-26,18:00,이체,카드대금,미분류,신한카드,-1269748,KRW,신한 주거래 우대통장(S-lite),
2025-11-26,06:06,지출,금융,증권/투자,311243546349,-73720,KRW,신한 주거래 우대통장(S-lite),
2025-11-25,20:37,이체,저축,미분류,THIDA TUN,6000000,KRW,신한 주거래 우대통장(S-lite),
2025-11-25,20:36,이체,저축,미분류,THIDA TUN,5000000,KRW,신한 주거래 우대통장(S-lite),
2025-11-25,20:17,이체,미분류,미분류,입금 내역,670000,KRW,신한 주거래 우대통장(S-lite),
2025-11-25,20:14,이체,미분류,미분류,입금 내역,1480000,KRW,신한 주거래 우대통장(S-lite),
2025-11-25,20:12,이체,미분류,미분류,입금 내역,1490000,KRW,신한 주거래 우대통장(S-lite),
2025-11-25,20:10,이체,미분류,미분류,입금 내역,1490000,KRW,신한 주거래 우대통장(S-lite),
2025-11-25,20:08,이체,미분류,미분류,입금 내역,1480000,KRW,신한 주거래 우대통장(S-lite),
2025-11-25,20:06,이체,미분류,미분류,입금 내역,1480000,KRW,신한 주거래 우대통장(S-lite),
2025-11-25,20:05,이체,미분류,미분류,입금 내역,1500000,KRW,신한 주거래 우대통장(S-lite),
2025-11-25,20:03,이체,미분류,미분류,입금 내역,1490000,KRW,신한 주거래 우대통장(S-lite),
2025-11-25,20:01,이체,미분류,미분류,입금 내역,1480000,KRW,신한 주거래 우대통장(S-lite),
2025-11-25,20:00,이체,미분류,미분류,입금 내역,1480000,KRW,신한 주거래 우대통장(S-lite),
2025-11-25,19:58,이체,미분류,미분류,입금 내역,1450000,KRW,신한 주거래 우대통장(S-lite),
2025-11-25,19:56,이체,미분류,미분류,입금 내역,1500000,KRW,신한 주거래 우대통장(S-lite),
2025-11-25,19:54,이체,미분류,미분류,입금 내역,1480000,KRW,신한 주거래 우대통장(S-lite),
2025-11-25,19:52,이체,미분류,미분류,입금 내역,1480000,KRW,신한 주거래 우대통장(S-lite),
2025-11-25,19:12,지출,금융,보험,NH손보101회,-43470,KRW,신한 주거래 우대통장(S-lite),
2025-11-25,18:48,지출,금융,카드,현대카드(주),-1483051,KRW,신한 주거래 우대통장(S-lite),
2025-11-25,18:48,지출,금융,카드,현대카드(주),-45600,KRW,신한 주거래 우대통장(S-lite),
2025-11-25,18:35,지출,금융,이자/대출,한국장학재단,-59205,KRW,신한 주거래 우대통장(S-lite),
2025-11-25,15:20,지출,주거/통신,관리비,KB아파트관리비,-202180,KRW,KT DC Plus KB국민카드,
2025-11-25,12:09,지출,문화/여가,도서,2층 라이브러리(2F Library),-7000,KRW,Air One (에어원) 스카이패스,
2025-11-25,07:35,지출,자동차,통행료,제이서해안고속도로,-1000,KRW,HYUNDAI BLUE members Family M2 Edition2(현대자동차_하이패스),
2025-11-25,07:35,지출,자동차,통행료,한국도로공사,-1900,KRW,HYUNDAI BLUE members Family M2 Edition2(현대자동차_하이패스),
2025-11-25,03:44,수입,급여,미분류,급여,5816032,KRW,신한 주거래 우대통장(S-lite),
2025-11-25,02:01,지출,온라인쇼핑,서비스구독,Netflix.com,-17000,KRW,Air One (에어원) 스카이패스,
2025-11-24,20:03,지출,온라인쇼핑,인터넷쇼핑,주식회사 카카오,-25800,KRW,카카오페이 간편결제,
2025-11-24,17:15,지출,카페/간식,커피/음료,이디야용산원효점,-6400,KRW,Air One (에어원) 스카이패스,
2025-11-24,06:35,이체,현금,미분류,THIDA TUN,-44640,KRW,신한 주거래 우대통장(S-lite),
2025-11-24,04:36,지출,자동차,통행료,한국도로공사,-900,KRW,HYUNDAI BLUE members Family M2 Edition2(현대자동차_하이패스),
2025-11-24,00:09,지출,뷰티/미용,헤어샵,하르르헤어,-233,KRW,네이버페이 간편결제(포인트),
2025-11-24,00:09,지출,뷰티/미용,헤어샵,하르르헤어,-8767,KRW,네이버페이 간편결제,
2025-11-23,18:43,지출,온라인쇼핑,서비스구독,유튜브프리미엄,-14900,KRW,Air One (에어원) 스카이패스,
2025-11-23,15:28,지출,자동차,주차,롯데쇼핑(주)안산점-주차장,-4000,KRW,Air One (에어원) 스카이패스,
2025-11-23,14:09,지출,패션/쇼핑,백화점,롯데쇼핑(주)안산점-백화점,-11000,KRW,Air One (에어원) 스카이패스,
2025-11-23,13:16,지출,여행/숙박,숙박비,에이치투오코리아 주식회사,-659,KRW,네이버페이 간편결제(포인트),
2025-11-23,13:16,지출,여행/숙박,숙박비,에이치투오코리아 주식회사,-23341,KRW,네이버페이 간편결제,
2025-11-22,16:56,지출,식비,식재료,오아시스,-23900,KRW,Air One (에어원) 스카이패스,
2025-11-22,15:03,지출,주거/통신,휴대폰,자동결제2_다날1,-6148,KRW,Air One (에어원) 스카이패스,
2025-11-22,13:59,지출,식비,한식,(주)브라더스스토어 만사부 원그로브점,-62000,KRW,Air One (에어원) 스카이패스,
2025-11-22,05:10,수입,금융수입,미분류,이자,1,KRW,MY 입출금통장,
2025-11-21,19:31,지출,금융,세금/과태료,금융결제원 인터넷지로,-70000,KRW,네이버페이 간편결제,
2025-11-21,19:27,지출,금융,세금/과태료,금융결제원 인터넷지로,-30000,KRW,네이버페이 간편결제,
2025-11-20,11:51,지출,식비,한식,송토,-62000,KRW,Air One (에어원) 스카이패스,
2025-11-20,07:10,지출,금융,보험,KB손016 11,-13000,KRW,신한 주거래 우대통장(S-lite),
2025-11-19,21:42,지출,금융,카드,케이지모빌리언스,-100000,KRW,네이버페이 간편결제,
2025-11-19,10:59,이체,현금,미분류,현대카드,2000,KRW,신한 주거래 우대통장(S-lite),
2025-11-19,09:31,지출,식비,식재료,씨제이프레시웨이주식회사,-5900,KRW,Air One (에어원) 스카이패스,
2025-11-19,06:47,이체,현금,미분류,THIDA TUN,-6000,KRW,신한 주거래 우대통장(S-lite),
2025-11-19,06:39,지출,교통,대중교통,(주)이비카드,-30000,KRW,카카오페이 간편결제,
2025-11-18,21:45,이체,현금,미분류,THIDA TUN,-3000000,KRW,신한 주거래 우대통장(S-lite),
2025-11-18,21:04,이체,미분류,미분류,입금 내역,1000000,KRW,신한 주거래 우대통장(S-lite),
2025-11-18,21:02,이체,미분류,미분류,출금 내역,-1000000,KRW,신한 주거래 우대통장(S-lite),
2025-11-18,20:57,이체,저축,미분류,THIDA TUN,3000000,KRW,신한 주거래 우대통장(S-lite),
2025-11-18,12:13,지출,식비,한식,더한강곰탕,-31000,KRW,Air One (에어원) 스카이패스,
2025-11-18,07:41,지출,자동차,통행료,한국도로공사,-1800,KRW,HYUNDAI BLUE members Family M2 Edition2(현대자동차_하이패스),
2025-11-17,18:33,이체,이체,미분류,이용순,-1000000,KRW,저축예금,
2025-11-17,18:07,지출,온라인쇼핑,인터넷쇼핑,주식회사 카카오,-21000,KRW,카카오페이 간편결제,
2025-11-17,18:06,이체,이체,미분류,유나영,-1730000,KRW,저축예금,
2025-11-17,13:33,이체,저축,미분류,THIDA TUN,5000000,KRW,신한 주거래 우대통장(S-lite),
2025-11-17,12:13,지출,식비,한식,(주)에스와이에스홀딩스-이남장,-61000,KRW,Air One (에어원) 스카이패스,
2025-11-17,07:05,지출,주거/통신,인터넷,LGU+77651357,-33900,KRW,신한 주거래 우대통장(S-lite),
2025-11-17,07:04,지출,주거/통신,인터넷,LGU+84273357,-9900,KRW,신한 주거래 우대통장(S-lite),
2025-11-16,19:23,지출,패션/쇼핑,아울렛/몰,현대아울렛 김포점,-27500,KRW,Air One (에어원) 스카이패스,
2025-11-16,14:20,지출,카페/간식,베이커리,배다골 베이커리하우스,-15600,KRW,Air One (에어원) 스카이패스,
2025-11-16,10:54,지출,문화/여가,취미/체험,고양낙농치즈체험장,-7000,KRW,Air One (에어원) 스카이패스,
2025-11-16,00:00,지출,온라인쇼핑,인터넷쇼핑,와드,40000,KRW,Air One (에어원) 스카이패스,
2025-11-15,13:08,지출,자동차,주차,스마트로-세외수입(비인증),-3300,KRW,Air One (에어원) 스카이패스,
2025-11-15,08:25,이체,저축,미분류,예금결산이자,2,KRW,우리 SUPER주거래 통장,
2025-11-14,21:35,지출,금융,카드,NICE결제대행,-40000,KRW,Air One (에어원) 스카이패스,
2025-11-14,20:14,지출,자동차,통행료,주식회사 더즌,-5400,KRW,카카오페이 간편결제,
2025-11-14,18:40,지출,문화/여가,음악,피오리콘솔레(Fiori con sole),-30000,KRW,Air One (에어원) 스카이패스,
